Survey,Year,Species Code,Common Name,Scientific Name,Haul Count,Catch Count,Mean Weight CPUE,Var Weight CPUE,Mean Number CPUE,Var Number CPUE,Area Biomass,Area Biomass Var,Min Area Biomass,Max Area Biomass,Area Population,Area Population Var,Min Area Population,Max Area Population,AKFIN Load Date,Summary Area Depth,NMFS Reporting Area,Minimum Depth (m),Maximum Depth (m)
GOA,1984,460,roughtail skate,Bathyraja trachura,73,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,1984,460,roughtail skate,Bathyraja trachura,82,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,1984,460,roughtail skate,Bathyraja trachura,85,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,1984,460,roughtail skate,Bathyraja trachura,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,1984,460,roughtail skate,Bathyraja trachura,132,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,1984,471,Alaska skate,Bathyraja parmifera,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1984,471,Alaska skate,Bathyraja parmifera,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,955,Southeastern,501,700
GOA,1984,471,Alaska skate,Bathyraja parmifera,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1984,471,Alaska skate,Bathyraja parmifera,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1984,471,Alaska skate,Bathyraja parmifera,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1984,471,Alaska skate,Bathyraja parmifera,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1984,471,Alaska skate,Bathyraja parmifera,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1984,471,Alaska skate,Bathyraja parmifera,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,1984,471,Alaska skate,Bathyraja parmifera,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,1984,471,Alaska skate,Bathyraja parmifera,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,1984,471,Alaska skate,Bathyraja parmifera,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,1984,471,Alaska skate,Bathyraja parmifera,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,1984,471,Alaska skate,Bathyraja parmifera,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1984,471,Alaska skate,Bathyraja parmifera,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1984,471,Alaska skate,Bathyraja parmifera,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,1984,471,Alaska skate,Bathyraja parmifera,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,1984,471,Alaska skate,Bathyraja parmifera,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,1984,471,Alaska skate,Bathyraja parmifera,37,1,0.248563824,0.065736647,0.559268604,0.318930345,2.8,8.076408782,0,9,6260,39183803.21,0,19155,9/29/2021 10:30,952,Southeastern,101,200
GOA,1984,471,Alaska skate,Bathyraja parmifera,39,1,0.178177365,0.031327129,0.267266048,0.067748982,0.9,0.799655292,0,3,1315,1729358.33,0,4058,9/29/2021 10:30,953,Southeastern,201,300
GOA,1984,471,Alaska skate,Bathyraja parmifera,41,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,1984,471,Alaska skate,Bathyraja parmifera,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,1984,471,Alaska skate,Bathyraja parmifera,44,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,1984,471,Alaska skate,Bathyraja parmifera,55,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,1984,471,Alaska skate,Bathyraja parmifera,73,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,1984,471,Alaska skate,Bathyraja parmifera,82,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,1984,471,Alaska skate,Bathyraja parmifera,85,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,1984,471,Alaska skate,Bathyraja parmifera,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,1984,471,Alaska skate,Bathyraja parmifera,132,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,1984,472,Aleutian skate,Bathyraja aleutica,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1984,472,Aleutian skate,Bathyraja aleutica,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,955,Southeastern,501,700
GOA,1984,472,Aleutian skate,Bathyraja aleutica,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1984,472,Aleutian skate,Bathyraja aleutica,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1984,472,Aleutian skate,Bathyraja aleutica,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1984,472,Aleutian skate,Bathyraja aleutica,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1984,472,Aleutian skate,Bathyraja aleutica,9,1,4.2,17.66684714,1.7,2.838036335,8.2,67.39953955,0,27,3290,10827191.79,0,10733,9/29/2021 10:30,925,Chirikof,501,700
GOA,1984,472,Aleutian skate,Bathyraja aleutica,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,1984,472,Aleutian skate,Bathyraja aleutica,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,1984,472,Aleutian skate,Bathyraja aleutica,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,1984,472,Aleutian skate,Bathyraja aleutica,12,2,39.3,1433.885668,8.2,40.8136892,63,3688.944594,0,195,13187,105001006.4,0,35515,9/29/2021 10:30,924,Chirikof,301,500
GOA,1984,472,Aleutian skate,Bathyraja aleutica,14,3,28.1,596.0528721,3.4,3.403667457,56.4,2397.588938,0,161,6830,13691059.68,0,14767,9/29/2021 10:30,915,Shumagin,501,700
GOA,1984,472,Aleutian skate,Bathyraja aleutica,16,1,2.7,7.048028917,4.3,18.52588429,4.6,21.45736584,0,14,7510,56401113.18,0,23431,9/29/2021 10:30,935,Kodiak,501,700
GOA,1984,472,Aleutian skate,Bathyraja aleutica,18,2,3.7,7.438271334,1.5,1.024201949,10.9,63.06463008,0,28,4296,8683592.478,0,10487,9/29/2021 10:30,934,Kodiak,301,500
GOA,1984,472,Aleutian skate,Bathyraja aleutica,18,3,4.5,6.473283535,2.1,1.27304145,11.4,41.47091148,0,25,5254,8155704.748,0,11254,9/29/2021 10:30,914,Shumagin,301,500
GOA,1984,472,Aleutian skate,Bathyraja aleutica,23,2,28.4,753.3966668,3.1,4.759112049,79.1,5855.895855,0,237,8543,36990958.08,0,21127,9/29/2021 10:30,913,Shumagin,201,300
GOA,1984,472,Aleutian skate,Bathyraja aleutica,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,1984,472,Aleutian skate,Bathyraja aleutica,37,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1984,472,Aleutian skate,Bathyraja aleutica,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1984,472,Aleutian skate,Bathyraja aleutica,41,3,9.788888246,91.55315763,1.489237854,0.996561721,112.5,12087.49031,0,341,17318,131573071.3,0,41108,9/29/2021 10:30,933,Kodiak,201,300
GOA,1984,472,Aleutian skate,Bathyraja aleutica,43,11,38.00100026,405.2475178,5.094107048,3.675041639,439.1,54024.5107,0,916,58368,489928543.9,12948,103788,9/29/2021 10:30,923,Chirikof,201,300
GOA,1984,472,Aleutian skate,Bathyraja aleutica,44,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,1984,472,Aleutian skate,Bathyraja aleutica,55,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,1984,472,Aleutian skate,Bathyraja aleutica,73,2,0.879818623,0.39407751,0.599876334,0.225804907,34.4,584.6011046,0,83,23658,334974199,0,60647,9/29/2021 10:30,931,Kodiak,10,100
GOA,1984,472,Aleutian skate,Bathyraja aleutica,82,3,14.38695286,94.76080439,0.895740564,0.295544728,211.4,20413.66124,0,500,13274,63667145.8,0,29400,9/29/2021 10:30,912,Shumagin,101,200
GOA,1984,472,Aleutian skate,Bathyraja aleutica,85,5,14.55793001,89.1473873,1.693109867,0.951640825,347,50706.47133,0,811,40587,541287296.3,0,88514,9/29/2021 10:30,922,Chirikof,101,200
GOA,1984,472,Aleutian skate,Bathyraja aleutica,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,1984,472,Aleutian skate,Bathyraja aleutica,132,6,4.985295356,12.59602384,0.781039238,0.106249923,215.6,23650.82925,0,534,33050,199499367.1,3827,62273,9/29/2021 10:30,932,Kodiak,101,200
GOA,1984,480,whiteblotched skate,Bathyraja maculata,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1984,480,whiteblotched skate,Bathyraja maculata,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,955,Southeastern,501,700
GOA,1984,480,whiteblotched skate,Bathyraja maculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1984,480,whiteblotched skate,Bathyraja maculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1984,480,whiteblotched skate,Bathyraja maculata,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1984,480,whiteblotched skate,Bathyraja maculata,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1984,480,whiteblotched skate,Bathyraja maculata,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1984,480,whiteblotched skate,Bathyraja maculata,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,1984,480,whiteblotched skate,Bathyraja maculata,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,1984,480,whiteblotched skate,Bathyraja maculata,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,1984,480,whiteblotched skate,Bathyraja maculata,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,1984,480,whiteblotched skate,Bathyraja maculata,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,1984,480,whiteblotched skate,Bathyraja maculata,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1984,480,whiteblotched skate,Bathyraja maculata,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1984,480,whiteblotched skate,Bathyraja maculata,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,1984,480,whiteblotched skate,Bathyraja maculata,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,1984,480,whiteblotched skate,Bathyraja maculata,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,1984,480,whiteblotched skate,Bathyraja maculata,37,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1984,480,whiteblotched skate,Bathyraja maculata,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1984,480,whiteblotched skate,Bathyraja maculata,41,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,1984,480,whiteblotched skate,Bathyraja maculata,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,1984,480,whiteblotched skate,Bathyraja maculata,44,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,1984,480,whiteblotched skate,Bathyraja maculata,55,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,1984,480,whiteblotched skate,Bathyraja maculata,73,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,1984,480,whiteblotched skate,Bathyraja maculata,82,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,1984,480,whiteblotched skate,Bathyraja maculata,85,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,1984,480,whiteblotched skate,Bathyraja maculata,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,1984,480,whiteblotched skate,Bathyraja maculata,132,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,946,Yakutat,701,1000
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,955,Southeastern,501,700
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,6,1,2.3,5.286655625,2.1,4.457848057,8,64.53462108,0,28,7377,54417301.89,0,25428,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,941,Yakutat,10,100
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,944,Yakutat,301,500
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,943,Yakutat,201,300
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,37,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,39,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,41,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,43,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,923,Chirikof,201,300
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,44,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,921,Chirikof,10,100
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,55,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,942,Yakutat,101,200
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,73,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,82,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,912,Shumagin,101,200
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,85,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,922,Chirikof,101,200
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,911,Shumagin,10,100
GOA,1984,485,whitebrow skate,Bathyraja minispinosa,132,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,932,Kodiak,101,200
GOA,1987,400,skate unid.,Rajidae,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1987,400,skate unid.,Rajidae,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,951,Southeastern,10,100
GOA,1987,400,skate unid.,Rajidae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1987,400,skate unid.,Rajidae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,1987,400,skate unid.,Rajidae,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1987,400,skate unid.,Rajidae,3,1,17.9,318.803511,9.2,83.79752398,35.8,1282.369077,0,150,18359,337070796.7,0,76779,9/29/2021 10:30,915,Shumagin,501,700
GOA,1987,400,skate unid.,Rajidae,4,1,4,16.14002915,2.2,4.904895389,12.3,151.6774863,0,46,6789,46094229.22,0,25636,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1987,400,skate unid.,Rajidae,4,1,6.1,37.46595167,2.4,5.606807862,12,142.9337035,0,45,4625,21390136.3,0,17464,9/29/2021 10:30,925,Chirikof,501,700
GOA,1987,400,skate unid.,Rajidae,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1987,400,skate unid.,Rajidae,5,1,20.8,431.0268148,1.8,3.196614277,33.3,1108.89876,0,119,2868,8223900.427,0,10241,9/29/2021 10:30,924,Chirikof,301,500
GOA,1987,400,skate unid.,Rajidae,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1987,400,skate unid.,Rajidae,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,1987,400,skate unid.,Rajidae,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,1987,400,skate unid.,Rajidae,10,1,3.15887535,9.877943664,2.331550853,5.332738583,9.8,95.97022808,0,32,7198,51810797.41,0,23480,9/29/2021 10:30,954,Southeastern,301,500
GOA,1987,400,skate unid.,Rajidae,11,1,2.485928731,6.119586745,2.738735043,7.438879456,6.5,42.25691495,0,23,7167,51366883.02,0,25594,9/29/2021 10:30,944,Yakutat,301,500
GOA,1987,400,skate unid.,Rajidae,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1987,400,skate unid.,Rajidae,15,1,0.537313609,0.265177963,2.865672579,8.094318347,8.6,73.61438808,0,31,47403,2247012853,0,169275,9/29/2021 10:30,941,Yakutat,10,100
GOA,1987,400,skate unid.,Rajidae,17,2,20.99609831,241.6985213,1.335357711,0.880044251,242.3,32221.40488,0,630,15252,117320792.8,0,38648,9/29/2021 10:30,923,Chirikof,201,300
GOA,1987,400,skate unid.,Rajidae,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1987,400,skate unid.,Rajidae,20,1,0.765082182,0.609123448,1.177049511,1.317308496,4,16.28152096,0,13,5934,35210901.72,0,18864,9/29/2021 10:30,943,Yakutat,201,300
GOA,1987,400,skate unid.,Rajidae,22,1,6.533554848,42.64691158,0.335054095,0.114752891,75,5630.544524,0,252,3892,15150481.84,0,13097,9/29/2021 10:30,933,Kodiak,201,300
GOA,1987,400,skate unid.,Rajidae,54,1,3.274709373,10.7039784,0.124356052,0.017709439,85.2,7255.355885,0,261,3465,12003787.39,0,10616,9/29/2021 10:30,921,Chirikof,10,100
GOA,1987,400,skate unid.,Rajidae,55,6,12.55507069,43.45470586,1.222175023,0.254470413,184.4,9361.145152,0,382,17597,54818791.82,2478,32716,9/29/2021 10:30,912,Shumagin,101,200
GOA,1987,400,skate unid.,Rajidae,57,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,931,Kodiak,10,100
GOA,1987,400,skate unid.,Rajidae,63,2,4.902729709,20.13416559,0.502844073,0.116890937,143.9,17381.38826,0,423,14704,100909409.1,0,36000,9/29/2021 10:30,942,Yakutat,101,200
GOA,1987,400,skate unid.,Rajidae,105,4,0.975800146,0.344482954,0.347842947,0.03164191,39.2,587.2559713,0,89,14321,53941423.37,0,29363,9/29/2021 10:30,911,Shumagin,10,100
GOA,1987,400,skate unid.,Rajidae,120,8,25.61620053,529.6734675,2.26346445,2.437589311,610.5,301274.9259,0,1708,54137,1386485418,0,128608,9/29/2021 10:30,922,Chirikof,101,200
GOA,1987,400,skate unid.,Rajidae,148,6,3.881985329,11.65868422,0.591588599,0.084656516,168.4,21890.84057,0,471,26044,158954670,299,51789,9/29/2021 10:30,932,Kodiak,101,200
GOA,1987,420,big skate,Beringraja binoculata,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,936,Kodiak,701,1000
GOA,1987,420,big skate,Beringraja binoculata,1,0,0,,0,,0,,,,0,,,,9/29/2021 10:30,951,Southeastern,10,100
GOA,1987,420,big skate,Beringraja binoculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,916,Shumagin,701,1000
GOA,1987,420,big skate,Beringraja binoculata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,955,Southeastern,501,700
GOA,1987,420,big skate,Beringraja binoculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,915,Shumagin,501,700
GOA,1987,420,big skate,Beringraja binoculata,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,945,Yakutat,501,700
GOA,1987,420,big skate,Beringraja binoculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,925,Chirikof,501,700
GOA,1987,420,big skate,Beringraja binoculata,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,926,Chirikof,701,1000
GOA,1987,420,big skate,Beringraja binoculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,914,Shumagin,301,500
GOA,1987,420,big skate,Beringraja binoculata,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,924,Chirikof,301,500
GOA,1987,420,big skate,Beringraja binoculata,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,935,Kodiak,501,700
GOA,1987,420,big skate,Beringraja binoculata,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,913,Shumagin,201,300
GOA,1987,420,big skate,Beringraja binoculata,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,934,Kodiak,301,500
GOA,1987,420,big skate,Beringraja binoculata,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,954,Southeastern,301,500
GOA,1987,420,big skate,Beringraja binoculata,11,1,28.7013449,822.7615238,2.661818277,6.942842509,75.4,5681.325419,0,260,6924,47941653.19,0,23867,9/29/2021 10:30,944,Yakutat,301,500
GOA,1987,420,big skate,Beringraja binoculata,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,953,Southeastern,201,300
GOA,1987,420,big skate,Beringraja binoculata,15,4,78.48359363,3849.600416,7.307462198,17.2764743,1308.3,1068663.381,0,3966,121515,4796013468,0,299565,9/29/2021 10:30,941,Yakutat,10,100
GOA,1987,420,big skate,Beringraja binoculata,17,2,19.86881425,303.2991684,4.077878908,8.596757185,229.7,40433.5337,0,664,47279,1146054152,0,120402,9/29/2021 10:30,923,Chirikof,201,300
GOA,1987,420,big skate,Beringraja binoculata,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,952,Southeastern,101,200
GOA,1987,420,big skate,Beringraja binoculata,20,1,8.769018855,76.88688727,1.942131693,3.736854491,45.3,2055.142467,0,144,9994,99883980.62,0,31771,9/29/2021 10:30,943,Yakutat,201,300
GOA,1987,420,big skate,Beringraja binoculata,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9/29/2021 10:30,933,Kodiak,201,300
GOA,1987,420,big skate,Beringraja binoculata,54,22,307.651713,5136.494995,15.99242418,16.50404022,8009.5,3481611.957,4199,11820,416957,11186745790,200980,632934,9/29/2021 10:30,921,Chirikof,10,100
